ncols	128
nrows	92
xllcorner	280654.681342
yllcorner	3772085.885776
cellsize	500.000000
NODATA_value	-32768.000000
57	54	52	54	57	60	52	42	47	48	47	51	54	58	62	63	65	56	44	44	47	47	46	47	49	47	49	53	54	54	54	53	53	53	51	47	37	34	44	43	39	44	45	40	42	47	53	56	48	43	39	32	39	50	55	58	64	66	66	61	49	45	44	40	42	46	52	63	71	75	71	70	73	79	83	85	87	87	83	80	80	61	31	43	54	54	51	49	53	52	49	50	47	47	54	59	65	74	79	76	71	61	44	51	64	72	77	77	75	74	72	71	66	62	63	61	57	53	51	51	51	51	52	54	54	56	57	57	
57	54	52	54	57	60	52	42	47	48	47	51	54	58	62	63	65	56	44	44	47	47	46	47	49	47	49	53	54	54	54	53	53	53	51	47	37	34	44	43	39	44	45	40	42	47	53	56	48	43	39	32	39	50	55	58	64	66	66	61	49	45	44	40	42	46	52	63	71	75	71	70	73	79	83	85	87	87	83	80	80	61	31	43	54	54	51	49	53	52	49	50	47	47	54	59	65	74	79	76	71	61	44	51	64	72	77	77	75	74	72	71	66	62	63	61	57	53	51	51	51	51	52	54	54	56	57	57	
63	62	61	60	59	60	54	50	56	55	53	56	58	59	58	57	58	52	49	53	55	53	51	53	55	55	57	58	57	57	57	58	58	57	56	52	46	49	54	47	44	50	51	47	53	58	60	57	48	47	48	46	53	60	59	58	63	64	63	60	52	49	49	47	50	53	59	64	67	67	67	68	71	74	76	78	79	77	75	73	68	46	32	52	58	54	50	49	50	49	50	56	55	50	54	58	63	67	68	68	66	57	45	55	61	61	66	71	74	75	73	70	66	65	64	60	57	54	55	57	57	57	58	58	56	57	58	58	
63	61	62	61	58	57	52	54	61	59	59	61	60	57	55	54	54	52	53	59	61	60	59	61	62	61	62	62	59	59	59	60	60	59	59	57	58	62	62	55	56	61	59	52	59	68	66	59	52	54	60	61	69	73	64	59	62	62	58	57	52	53	59	60	61	63	66	66	63	61	63	67	69	69	70	71	70	66	64	64	58	40	40	60	60	51	50	51	50	48	52	60	60	56	59	59	62	61	60	60	60	53	47	59	57	52	54	60	68	70	68	66	64	66	64	59	56	57	60	60	59	60	61	60	58	59	60	60	
55	54	52	54	58	58	53	52	57	58	60	62	60	58	58	58	57	54	54	58	60	60	60	63	64	63	62	62	62	61	60	60	60	59	59	58	59	59	59	60	63	66	63	55	59	65	60	56	58	62	63	59	70	72	65	62	64	61	56	56	50	52	59	59	62	66	65	63	59	59	64	67	69	71	72	72	70	66	67	67	60	50	53	63	58	50	54	53	48	47	53	57	55	56	59	61	63	61	59	58	58	53	48	57	55	53	53	57	63	61	60	59	57	60	62	57	54	56	61	62	59	57	57	58	59	59	59	59	
54	55	56	56	62	64	60	58	59	58	61	62	62	61	59	59	57	54	55	59	60	59	60	62	63	63	61	61	62	63	62	61	61	61	60	60	61	62	61	62	62	63	63	61	68	68	58	53	57	61	59	63	70	65	63	65	66	62	57	56	50	54	55	53	62	65	63	59	55	58	64	63	64	67	70	72	72	69	69	66	59	57	67	72	63	57	59	54	48	51	61	64	60	58	57	61	65	60	55	53	53	51	49	55	57	59	56	59	62	60	61	59	53	54	56	51	48	52	57	63	61	58	59	58	57	57	57	57	
55	57	57	55	59	62	60	58	57	58	58	58	59	59	58	58	56	55	56	58	58	58	59	61	61	60	59	59	60	60	60	60	61	61	61	61	62	63	65	67	65	65	63	62	69	68	62	59	62	60	58	68	69	62	62	61	64	65	60	55	51	58	57	61	69	65	62	60	56	62	65	63	63	63	61	62	60	57	58	58	58	65	76	77	65	61	63	60	59	63	72	73	65	62	61	63	64	62	59	56	53	52	47	47	54	55	55	59	59	56	57	59	56	56	54	46	43	47	51	57	57	57	60	59	59	58	58	58	
52	55	54	51	52	53	52	52	54	57	57	56	56	54	55	56	55	55	56	59	59	59	59	60	60	60	59	59	60	61	61	61	62	62	62	63	64	65	68	70	70	69	67	66	67	65	64	66	67	65	65	70	67	65	65	59	57	63	63	58	58	67	68	74	75	68	66	63	61	67	69	68	70	69	65	62	57	56	59	60	58	60	64	61	52	55	58	58	63	67	73	69	59	60	64	66	63	61	60	61	59	57	50	42	51	54	55	61	59	53	50	50	50	55	57	50	45	49	53	55	54	50	52	54	56	57	57	57	
49	52	54	53	54	52	48	49	52	54	56	57	56	55	55	55	54	54	56	58	59	59	60	60	59	58	58	58	59	61	61	62	63	63	63	64	64	63	63	65	66	68	69	69	67	66	66	66	66	68	72	71	66	68	68	61	58	61	66	64	65	77	83	79	74	71	73	71	71	76	74	69	69	71	75	77	71	65	62	59	55	55	56	50	42	47	51	53	58	64	69	62	53	58	65	66	61	57	56	58	58	58	52	45	54	58	57	61	61	55	54	52	49	50	52	48	48	55	58	58	55	49	49	51	51	54	56	56	
48	51	55	56	57	55	51	50	52	54	56	58	58	58	57	56	55	55	56	57	58	58	59	59	59	57	57	58	60	63	64	63	64	62	60	61	61	61	62	63	63	65	67	69	69	70	70	69	68	70	73	71	70	70	66	60	61	62	66	65	63	71	82	82	77	76	77	77	77	79	75	64	59	57	66	71	67	58	55	56	56	61	61	53	45	47	52	54	59	65	66	59	55	61	66	65	61	57	58	56	53	54	52	50	59	63	64	67	65	59	59	61	59	55	51	43	46	54	55	59	58	54	55	58	58	60	63	63	
